x,y
0.0,-0.2553528647482547
0.006668889629876626,0.0026183781187860433
0.013337779259753251,0.052325594650347376
0.020006668889629875,0.42018479024391175
0.026675558519506502,-0.11865325989497706
0.03334444814938313,0.3553433514265127
0.04001333777925975,-0.026855188701788348
0.04668222740913638,-0.17113857586876316
0.053351117039013005,0.37561284099198405
0.06002000666888963,0.2626283781064533
0.06668889629876626,-0.008961727619733947
0.07335778592864288,-0.22831626992390583
0.0800266755585195,0.22613820871739965
0.08669556518839613,0.457063172583863
0.09336445481827275,-0.28987304024759264
0.10003334444814939,0.021610850118321673
0.10670223407802601,-0.2289707330927554
0.11337112370790263,-0.4700236707941483
0.12004001333777926,-0.12026883715293657
0.12670890296765588,0.34881541212012607
0.13337779259753252,0.5102990025656595
0.14004668222740912,0.08458097792681546
0.14671557185728576,-0.2271440224832613
0.1533844614871624,-0.4691030751987859
0.160053351117039,0.2388803943299585
0.16672224074691563,-0.08211656908790256
0.17339113037679227,0.3774760477947562
0.1800600200066689,-0.40144125042114454
0.1867289096365455,-0.2251111289642468
0.19339779926642214,-0.4214548592742574
0.20006668889629878,0.418426922048002
0.20673557852617538,0.0013490247144257936
0.21340446815605202,-0.3154462556365303
0.22007335778592865,0.18419113016861888
0.22674224741580526,0.30529169202490625
0.2334111370456819,0.48063037248365287
0.24008002667555853,-0.31496671684616057
0.24674891630543513,-0.19529248845801458
0.25341780593531177,0.37628787751934
0.2600866955651884,-0.15950449538124598
0.26675558519506504,-0.36548963948095126
0.27342447482494164,0.11924869458360825
0.28009336445481825,0.5887466145462729
0.2867622540846949,0.5163417443580246
0.2934311437145715,0.40136383012024957
0.3001000333444481,0.34735513243275296
0.3067689229743248,-0.2840585987984778
0.3134378126042014,0.41261426850672955
0.320106702234078,0.6117891978119441
0.32677559186395466,0.6308935806381182
0.33344448149383127,-0.09940930093206421
0.34011337112370793,0.2970419403622977
0.34678226075358454,0.5288012055889636
0.35345115038346114,-0.17937794456272446
0.3601200400133378,0.25320040644583863
0.3667889296432144,0.38237068404539976
0.373457819273091,0.6122274433841342
0.3801267089029677,-0.0964797842063706
0.3867955985328443,0.6379951080862769
0.3934644881627209,0.24739340991307318
0.40013337779259756,0.15392859610071785
0.40680226742247416,0.42760824026718236
0.41347115705235077,0.7706146452283511
0.42014004668222743,0.1140799612845706
0.42680893631210404,0.7414259186335316
0.43347782594198064,0.6928030098738114
0.4401467155718573,0.2557519751529308
0.4468156052017339,0.32004919903665435
0.4534844948316105,0.00797983990956952
0.4601533844614872,0.29654467973387444
0.4668222740913638,0.35150498390921453
0.4734911637212404,0.6788696261604529
0.48016005335111706,0.7561087301591615
0.48682894298099366,0.6103096905852813
0.49349783261087027,0.9606780745961518
0.5001667222407469,0.07234142421496614
0.5068356118706235,0.42811608157496017
0.5135045015005002,0.33389872546706933
0.5201733911303767,1.058920511840508
0.5268422807602534,0.9576887792873174
