x,y
-10.0,0.6885120010254921
-9.97997997997998,0.7965178076756408
-9.95995995995996,0.06972319157223261
-9.93993993993994,0.2756763656006067
-9.91991991991992,-0.004218282902823833
-9.8998998998999,0.408874732823715
-9.87987987987988,0.856796973953335
-9.85985985985986,0.2266311766032248
-9.83983983983984,0.5780482648802324
-9.81981981981982,0.5549805439740345
-9.7997997997998,0.7060398428650961
-9.77977977977978,0.7510624661389224
-9.75975975975976,0.5731557419147856
-9.73973973973974,0.18857089068823035
-9.71971971971972,0.4779513315971694
-9.6996996996997,-0.18069895324286578
-9.67967967967968,-0.04220832723253137
-9.65965965965966,0.27004694682169217
-9.63963963963964,0.4601750973598795
-9.61961961961962,0.1807331090820264
-9.5995995995996,0.5957500053833243
-9.57957957957958,0.024409816339289292
-9.55955955955956,0.050426254281315225
-9.53953953953954,-0.15754384806180385
-9.51951951951952,0.5759534102089489
-9.4994994994995,0.09728399659165372
-9.47947947947948,0.3507605268432557
-9.45945945945946,0.4451069431398688
-9.43943943943944,0.26099015462576086
-9.41941941941942,-0.42134055026025446
-9.3993993993994,-0.05094500175569579
-9.37937937937938,-0.5328712234781269
-9.35935935935936,0.29966237286816794
-9.33933933933934,-0.09384927048178178
-9.31931931931932,0.05305693818956511
-9.2992992992993,-0.18027686304844073
-9.27927927927928,0.24300716312148601
-9.25925925925926,-0.4596616982130616
-9.23923923923924,-0.49085807501254797
-9.21921921921922,-0.5928577898285619
-9.1991991991992,-0.6236746455564408
-9.17917917917918,-0.6245440826556579
-9.15915915915916,-0.1295196334241811
-9.13913913913914,-0.6501793951381933
-9.11911911911912,-0.5028419734941467
-9.0990990990991,0.028080053998729537
-9.07907907907908,-0.7055980873459334
-9.05905905905906,-0.55532725744697
-9.03903903903904,-0.4503350855426703
-9.01901901901902,-0.21675091098410854
-8.998998998999,-0.15725003732915416
-8.97897897897898,-0.42702108505839986
-8.95895895895896,-0.7752033385758633
-8.93893893893894,-0.6074912652283484
-8.91891891891892,-0.3984887745821407
-8.8988988988989,-0.6941625759921173
-8.87887887887888,-0.4159449282466494
-8.85885885885886,-0.41387929415024427
-8.83883883883884,-0.656083982103493
-8.81881881881882,-0.5829647964984408
-8.7987987987988,-0.18863386930552062
-8.77877877877878,-1.0722911072012327
-8.75875875875876,-0.19444075909600356
-8.73873873873874,-0.4483175286291311
-8.71871871871872,-0.7462998080923825
-8.6986986986987,-0.8994856392013039
-8.67867867867868,-0.4572114193794308
-8.65865865865866,-0.9783053351995114
-8.63863863863864,-0.7258826931154497
-8.618618618618619,-0.7980232590569927
-8.598598598598599,-0.8010885909561607
-8.578578578578579,-1.1722163286827496
-8.558558558558559,-0.3049883252318554
-8.538538538538539,-1.0911272463072113
-8.518518518518519,-0.42540235006052374
-8.498498498498499,-0.42288750526860364
-8.478478478478479,-0.45985503197283895
-8.458458458458459,-0.9944149144942903
-8.438438438438439,-1.1276470943632864
-8.418418418418419,-1.063913685563311
-8.398398398398399,-0.3919846364848967
-8.378378378378379,-1.0584326787170217
-8.358358358358359,-1.3200155585343976
-8.338338338338339,-0.9990973855211094
-8.318318318318319,-1.245882842821016
-8.298298298298299,-1.0685876964481298
-8.278278278278279,-1.0687741244616917
-8.258258258258259,-0.5343963457525804
-8.238238238238239,-0.7951772254218894
-8.218218218218219,-0.7012936901162273
-8.198198198198199,-1.1269246299976485
-8.178178178178179,-0.4878428962171202
-8.158158158158159,-1.1078515719797009
-8.138138138138139,-1.4284419634861676
-8.118118118118119,-1.117567171523772
-8.098098098098099,-0.9118898646876715
-8.078078078078079,-1.469870648805599
-8.058058058058059,-0.6188568352870507
-8.038038038038039,-0.9981968312527465
-8.018018018018019,-1.1993005487696564
-7.997997997997998,-0.9445201946685784
-7.977977977977978,-0.5841310595902668
-7.957957957957958,-1.191524386928488
-7.937937937937938,-0.9911967858658007
-7.917917917917918,-0.8511154760976596
-7.897897897897898,-0.9166827187466903
-7.877877877877878,-0.7806899847777999
-7.857857857857858,-0.5407394456029325
-7.837837837837838,-0.6513563166784554
-7.817817817817818,-0.7552997976110373
-7.797797797797798,-0.7748471243065084
-7.777777777777778,-1.2967647805066256
-7.757757757757758,-1.0924926302951405
-7.737737737737738,-1.2765172330008816
-7.717717717717718,-1.1866702866837122
-7.697697697697698,-0.9194346501241518
-7.677677677677678,-0.5019855610281819
-7.657657657657658,-1.0203716809042858
-7.637637637637638,-0.8495542246071965
-7.617617617617618,-1.1980166495546158
-7.597597597597598,-0.5432149949797755
-7.5775775775775776,-1.1784294431207512
-7.5575575575575575,-0.6692478911340015
-7.5375375375375375,-0.704768895721697
-7.5175175175175175,-1.284555332497674
-7.4974974974974975,-1.3330294669932714
-7.4774774774774775,-0.46686019435324444
-7.4574574574574575,-0.8209095196242564
-7.4374374374374375,-0.9235592016645754
-7.4174174174174174,-0.7538440201053103
-7.397397397397397,-1.3399534549951926
-7.377377377377377,-0.7319513310054067
-7.357357357357357,-1.2450904511287775
-7.337337337337337,-1.2561382248085469
-7.317317317317317,-1.0050241456128628
-7.297297297297297,-1.3133315559242267
-7.277277277277277,-0.4071500027191075
-7.257257257257257,-0.9568689819304323
-7.237237237237237,-0.38174142474544215
-7.217217217217217,-1.2558698565128386
-7.197197197197197,-0.31367806788023744
-7.177177177177177,-0.3799949360422784
-7.157157157157157,-0.7591099131353259
-7.137137137137137,-0.9541130958399393
-7.117117117117117,-0.2675686676736133
-7.097097097097097,-1.1335800077452856
-7.077077077077077,-0.48348416540512185
-7.057057057057057,-0.44885999174985436
-7.037037037037037,-0.19537089275280228
-7.017017017017017,-0.4947206984687669
-6.996996996996997,-0.6509008714973942
-6.976976976976977,-0.7496735123001497
-6.956956956956957,-0.7304431560817519
-6.936936936936937,-0.8112322392786714
-6.916916916916917,-0.4277238342890687
-6.896896896896897,-0.9816212351000633
-6.876876876876877,-0.6413748647997317
-6.856856856856857,-0.5874933634931687
-6.836836836836837,-1.00085842637599
-6.816816816816817,-0.5264559151460781
-6.796796796796797,-0.33392742142010745
-6.776776776776776,-0.11307511005932908
-6.756756756756756,-0.0348118269632422
-6.736736736736736,-0.7548733917360492
-6.716716716716716,-0.22013032818824374
-6.696696696696696,0.0968360029999571
-6.676676676676676,-0.6971623991888443
-6.656656656656656,-0.7574592267187245
-6.636636636636636,-0.7637048933351729
-6.616616616616616,-0.6093462785402886
-6.596596596596596,-0.5060721939798314
-6.576576576576576,-0.6450997967094658
-6.556556556556556,-0.6824570361417757
-6.536536536536536,-0.5678916316062596
-6.516516516516516,0.07467606868216556
-6.496496496496496,-0.6614481857755454
-6.476476476476476,0.07343511381778381
-6.456456456456456,0.0486943754843758
-6.436436436436436,-0.14549073928251247
-6.416416416416416,-0.5569244376746572
-6.396396396396396,-0.14724093352362275
-6.376376376376376,-0.06810226745400866
-6.356356356356356,-0.3070075259541044
-6.336336336336336,0.09757139814538532
-6.316316316316316,0.35435593140547056
-6.296296296296296,-0.38510948336585904
-6.276276276276276,-0.24108635388482583
-6.256256256256256,-0.46828265150613535
-6.236236236236236,0.2359477593996847
-6.216216216216216,-0.21979402615334187
-6.196196196196196,-0.12033817638603596
-6.176176176176176,0.19489041031702112
-6.156156156156156,-0.23800770625356157
-6.136136136136136,0.38883961415248364
-6.116116116116116,-0.1353104465192332
-6.096096096096096,0.3398686080827662
-6.076076076076076,-0.005062638310297962
-6.056056056056056,0.5129804631476627
-6.036036036036036,0.27900576507330255
-6.016016016016016,0.763782935547564
-5.995995995995996,0.1823665334237114
-5.975975975975976,0.6413058540169105
-5.955955955955956,-0.11583892529892392
-5.935935935935936,0.18576190747205018
-5.915915915915916,0.4760097244507754
-5.895895895895896,0.1856033664587588
-5.875875875875876,0.812363607244432
-5.8558558558558556,0.8043416796742293
-5.8358358358358355,0.31299093651614907
-5.8158158158158155,0.08410823169940718
-5.7957957957957955,0.5584902607469351
-5.7757757757757755,0.13125551094674703
-5.7557557557557555,0.5404822008032217
-5.7357357357357355,0.8510721660176271
-5.7157157157157155,0.8948075638055683
-5.6956956956956954,0.14086981278550603
-5.675675675675675,0.8909614990837621
-5.655655655655655,0.6223169039021378
-5.635635635635635,0.8261644289002158
-5.615615615615615,0.57061499708124
-5.595595595595595,0.3500326268043018
-5.575575575575575,1.1036298802464888
-5.555555555555555,1.1510820806521345
-5.535535535535535,0.4888687779005231
-5.515515515515515,0.24864204244534216
-5.495495495495495,1.0980614050131523
-5.475475475475475,1.0816114863524458
-5.455455455455455,0.612746102859399
-5.435435435435435,0.8378511577260254
-5.415415415415415,1.113282705010021
-5.395395395395395,0.4417954946436572
-5.375375375375375,1.2829578533047317
-5.355355355355355,0.4614295562397186
-5.335335335335335,0.4332581024184248
-5.315315315315315,0.6824838421780131
-5.295295295295295,0.7181884852073381
-5.275275275275275,0.9118565644325881
-5.255255255255255,0.5639882034825282
-5.235235235235235,0.9937146647970483
-5.215215215215215,1.156732063650055
-5.195195195195195,1.097792175571327
-5.175175175175175,0.5944612128590335
-5.155155155155155,0.9959733226095436
-5.135135135135135,0.9089442169589829
-5.115115115115115,1.0848437440564482
-5.095095095095095,1.0095139950468335
-5.075075075075075,1.4308325488227296
-5.055055055055055,0.705887394751883
-5.035035035035035,1.393112420887986
-5.015015015015015,0.7018986904725477
-4.994994994994995,1.1897948814214958
-4.974974974974975,1.414300637906186
-4.954954954954955,1.4010252839495783
-4.934934934934935,1.4137813513922888
-4.914914914914915,0.7175011693161913
-4.894894894894895,0.7359000827339389
-4.874874874874875,1.3191445922510732
-4.854854854854855,1.4099665162825152
-4.834834834834835,1.1373752191407018
-4.814814814814815,1.233201025339298
-4.794794794794795,1.028165421891483
-4.774774774774775,1.0865578537114158
-4.754754754754755,1.398707661359854
-4.734734734734735,1.4784102471671554
-4.714714714714715,1.1917901460698528
-4.694694694694695,1.1229809796282875
-4.674674674674675,0.937993108105511
-4.654654654654655,1.1826004066054092
-4.634634634634635,1.0289513099814065
-4.614614614614615,1.0161258193506195
-4.594594594594595,0.6977546504549492
-4.574574574574575,1.4609311422252296
-4.554554554554555,1.0712596524426043
-4.534534534534535,0.6850321335472246
-4.514514514514515,1.3908800201607785
-4.494494494494495,0.6334732607585395
-4.474474474474475,1.227284378367814
-4.454454454454455,1.226282218315398
-4.434434434434435,1.1185487905173201
-4.414414414414415,0.6645511720136218
-4.394394394394395,0.5713256629932825
-4.374374374374375,0.6298035951424821
-4.354354354354355,1.2178387130242925
-4.334334334334335,0.7770873941727647
-4.314314314314315,1.3412248023625164
-4.2942942942942945,0.9435781232547529
-4.2742742742742745,0.41328140272925806
-4.2542542542542545,1.068991525749063
-4.2342342342342345,0.9075610312364479
-4.2142142142142145,0.9761757183185628
-4.1941941941941945,0.6753540764369627
-4.1741741741741745,0.4493634910289377
-4.1541541541541545,0.49823797589003516
-4.134134134134134,1.1142514127717895
-4.114114114114114,1.234967977097531
-4.094094094094094,0.46858954703717015
-4.074074074074074,0.6210802620396797
-4.054054054054054,0.9867952520549206
-4.034034034034034,0.3364935378495788
-4.014014014014014,0.3487037496590546
-3.9939939939939944,0.6832300260384251
-3.9739739739739743,0.9522608970373084
-3.9539539539539543,0.5021355097191812
-3.9339339339339343,0.219998354468684
-3.9139139139139143,0.3607587075919797
-3.8938938938938943,0.8211895355938952
-3.8738738738738743,1.0908056209852015
-3.8538538538538543,0.4843220898925874
-3.8338338338338342,0.5504973152199633
-3.8138138138138142,0.5337584879989956
-3.7937937937937942,0.9821790818206931
-3.773773773773774,0.9977379399926564
-3.753753753753754,0.9119428763565973
-3.733733733733734,0.7874235242507799
-3.713713713713714,0.6542282535750932
-3.693693693693694,0.6408044451716071
-3.673673673673674,0.36313871359368066
-3.653653653653654,0.8516225745929913
-3.633633633633634,0.6562906815225376
-3.613613613613614,0.5479095702098227
-3.593593593593594,0.18812922376193286
-3.573573573573573,0.15702749152216572
-3.553553553553553,0.8924881536220275
-3.533533533533533,0.7616396637414927
-3.513513513513513,0.3100271073125287
-3.493493493493493,0.5118805313889279
-3.473473473473473,0.4221683492911331
-3.453453453453453,0.5363775018035705
-3.433433433433433,0.27849078654592335
-3.413413413413413,-0.1654133691516385
-3.393393393393393,0.08715858360976311
-3.373373373373373,0.31604800574424574
-3.353353353353353,0.39323394723708033
-3.333333333333333,0.36299369111791113
-3.313313313313313,-0.25968033119340816
-3.293293293293293,-0.2114405895432851
-3.273273273273273,0.31591561736307094
-3.253253253253253,-0.2636381566345465
-3.233233233233233,-0.18170994904829404
-3.213213213213213,-0.27502555064620027
-3.193193193193193,-0.18189253526864912
-3.173173173173173,-0.21949769346830975
-3.153153153153153,-0.0038610418680086554
-3.133133133133133,-0.27643689651676967
-3.113113113113113,0.2634032874902474
-3.093093093093093,0.19826090422234136
-3.073073073073073,0.3014907223409024
-3.053053053053053,-0.5071958804966593
-3.033033033033033,-0.1750223459066402
-3.013013013013013,-0.5361413431877566
-2.992992992992993,-0.24656464368972364
-2.972972972972973,-0.5901949046916618
-2.952952952952953,-0.07650727314719155
-2.932932932932933,-0.6520398308174464
-2.9129129129129128,-0.35688545284766576
-2.8928928928928928,-0.436540764368199
-2.8728728728728727,0.09940939868012982
-2.8528528528528527,-0.38707920579780825
-2.8328328328328327,-0.2812306857687615
-2.8128128128128127,-0.18994284733030953
-2.7927927927927927,-0.29413907919820503
-2.7727727727727727,-0.1752102567684809
-2.7527527527527527,-0.3873592777769498
-2.7327327327327327,-0.8076243807911143
-2.7127127127127126,-0.5273514784303739
-2.6926926926926926,0.019129672273592968
-2.6726726726726726,-0.7033932109775286
-2.6526526526526526,-0.6221056681169965
-2.6326326326326326,-0.9503272782951262
-2.6126126126126126,-0.8199792204808813
-2.5925925925925926,-0.9159326315149813
-2.5725725725725725,-0.5426824042244974
-2.5525525525525525,-0.09540274358276335
-2.5325325325325325,-0.8658345165142335
-2.5125125125125125,-0.37988338756954554
-2.4924924924924925,-0.43674692791084546
-2.4724724724724725,-0.1628476828260712
-2.4524524524524525,-1.0320553695706565
-2.4324324324324325,-0.7343251532853496
-2.4124124124124124,-0.24887415172835026
-2.3923923923923924,-0.33267634332891904
-2.3723723723723724,-0.40226948332896295
-2.3523523523523524,-0.8444675750428229
-2.3323323323323324,-0.8422353937411821
-2.3123123123123124,-0.9221911340608313
-2.2922922922922924,-1.2286568474303283
-2.2722722722722724,-0.7753180498733462
-2.2522522522522523,-0.42663805833200963
-2.2322322322322323,-1.091076877068161
-2.2122122122122123,-0.9166879806604651
-2.1921921921921923,-0.3536280073202902
-2.1721721721721723,-0.7659386130818006
-2.1521521521521523,-0.8776045030838779
-2.1321321321321323,-0.4762937954389018
-2.1121121121121122,-1.2480396213835059
-2.0920920920920922,-0.5467179158959939
-2.0720720720720722,-1.3722770571353426
-2.052052052052052,-0.9795442341265631
-2.032032032032032,-1.3275207002203524
-2.012012012012012,-1.1433865759921127
-1.9919919919919913,-1.2688999021148817
-1.9719719719719713,-0.5543722294397225
-1.9519519519519513,-0.6338420604878777
-1.9319319319319312,-1.0369768882523824
-1.9119119119119112,-1.1236325676703829
-1.8918918918918912,-0.7606643583086733
-1.8718718718718712,-0.8863073427093718
-1.8518518518518512,-1.3445928563511047
-1.8318318318318312,-1.098121883977294
-1.8118118118118112,-0.703984145316032
-1.7917917917917912,-0.7264173007526129
-1.7717717717717711,-0.8158838116357168
-1.7517517517517511,-0.5603574655861364
-1.7317317317317311,-0.7378857135070479
-1.711711711711711,-1.4431853870925038
-1.691691691691691,-1.3040030277368027
-1.671671671671671,-0.7388017380731275
-1.651651651651651,-1.1778648793673638
-1.631631631631631,-0.6047695988832584
-1.611611611611611,-0.996780145160461
-1.591591591591591,-1.4753020659328744
-1.571571571571571,-0.6921719935314933
-1.551551551551551,-1.2718763091348646
-1.531531531531531,-1.143777036158002
-1.511511511511511,-0.6970921588669629
-1.491491491491491,-1.1244367066571348
-1.471471471471471,-1.302559290386962
-1.451451451451451,-1.1712083186509794
-1.431431431431431,-1.2248548057769302
-1.411411411411411,-1.3406254080376314
-1.391391391391391,-0.6387510962640365
-1.3713713713713709,-1.2090747739883332
-1.3513513513513509,-1.1128749732007357
-1.3313313313313309,-0.9750089685783736
-1.3113113113113108,-1.415537631170006
-1.2912912912912908,-0.7839763622086803
-1.2712712712712708,-1.3506624752212932
-1.2512512512512508,-0.889488169483095
-1.2312312312312308,-1.148202868042886
-1.2112112112112108,-0.9859755168974069
-1.1911911911911908,-0.6161795169695605
-1.1711711711711708,-0.9508856596401546
-1.1511511511511507,-0.6137396080899328
-1.1311311311311307,-1.1152776271625793
-1.1111111111111107,-0.8524335367940049
-1.0910910910910907,-0.7288229355432989
-1.0710710710710707,-0.9679605125562198
-1.0510510510510507,-1.0455788019455716
-1.0310310310310307,-1.0079393529992515
-1.0110110110110107,-0.6487045854834905
-0.9909909909909906,-0.3389339907994645
-0.9709709709709706,-0.9625385552892962
-0.9509509509509506,-0.39337338020117507
-0.9309309309309306,-0.9618634888741876
-0.9109109109109106,-1.1852373170874868
-0.8908908908908906,-0.34167578650428576
-0.8708708708708706,-1.0448357139716147
-0.8508508508508505,-0.6035595924400164
-0.8308308308308305,-0.7852430640172745
-0.8108108108108105,-1.0442488682756543
-0.7907907907907905,-0.6033769572074161
-0.7707707707707705,-0.9375296572155847
-0.7507507507507505,-1.0976297970548416
-0.7307307307307305,-0.5548914568721
-0.7107107107107105,-0.3407146706059796
-0.6906906906906904,-0.8101926756859674
-0.6706706706706704,-0.892461991489124
-0.6506506506506504,-0.8629955963173802
-0.6306306306306304,-0.691366557665807
-0.6106106106106104,-0.7148299106735044
-0.5905905905905904,-0.917866500746622
-0.5705705705705704,-0.25638329652003133
-0.5505505505505504,-0.9495796744638839
-0.5305305305305303,-0.23946861342596737
-0.5105105105105103,-0.031682288060773556
-0.4904904904904903,-0.6478531796438978
-0.4704704704704703,-0.48106829005540347
-0.4504504504504503,-0.27269059958542713
-0.4304304304304303,-0.27848846621212453
-0.41041041041041026,-0.853175645461185
-0.39039039039039025,0.006629120004511657
-0.37037037037037024,-0.5682478358931244
-0.3503503503503502,-0.6416654869866197
-0.3303303303303302,-0.5002575601015802
-0.3103103103103102,-0.06854794902416922
-0.2902902902902902,-0.608053588177603
-0.2702702702702702,-0.7167814580756069
-0.25025025025025016,-0.6710265499531733
-0.23023023023023015,-0.06871953532349986
-0.21021021021021014,-0.556547997690364
-0.19019019019019012,-0.6361893532280444
-0.1701701701701701,0.010114346176452488
-0.1501501501501501,-0.34838530820937974
-0.13013013013013008,0.12611291589043175
-0.11011011011011007,0.327639194514112
-0.09009009009009006,0.3366743255343904
-0.07007007007007005,-0.34200352334471895
-0.05005005005005003,0.10111202825702154
-0.03003003003003002,-0.13765857227757083
-0.010010010010010006,-0.4876442593097584
0.010010010010010006,-0.04992039372531765
0.03003003003003002,-0.1669577547872414
0.05005005005005003,-0.41601484317513665
0.07007007007007005,0.31461107459306825
0.09009009009009006,0.09726301020503343
0.11011011011011007,0.052982659354337394
0.13013013013013008,0.5628620359084491
0.1501501501501501,-0.32839148573694654
0.1701701701701701,0.5204757154702783
0.19019019019019012,0.13099181089667244
0.21021021021021014,-0.21428973053924724
0.23023023023023015,0.43040046073531624
0.25025025025025016,-0.21372224869319714
0.2702702702702702,0.24612431564109877
0.2902902902902902,0.7490759072361923
0.3103103103103102,0.6022586052860046
0.3303303303303302,0.24201554463562996
0.3503503503503502,-0.10381981772607762
0.37037037037037024,0.7412313007007193
0.39039039039039025,0.8261873252932737
0.41041041041041026,0.3222741301218494
0.4304304304304303,0.763416701945118
0.4504504504504503,-0.059450055445497474
0.4704704704704703,0.1191506019516056
0.4904904904904903,0.8619522945888345
0.5105105105105103,0.9688266358503101
0.5305305305305303,0.11110717710287754
0.5505505505505504,0.4576456498106741
0.5705705705705704,0.9686926564082919
0.5905905905905904,0.483701767987907
0.6106106106106104,0.32479520285028673
0.6306306306306304,1.071749750786466
0.6506506506506504,0.4257130529969063
0.6706706706706704,0.7333568430661466
0.6906906906906904,0.2874379095839975
0.7107107107107105,0.8986378992461496
0.7307307307307305,0.364539736875121
0.7507507507507505,0.4769680821938439
0.7707707707707705,0.36302662606769187
0.7907907907907905,0.5251389338397053
0.8108108108108105,0.5830842426165768
0.8308308308308305,0.8845733907795488
0.8508508508508505,1.2276958427451645
0.8708708708708706,0.6347720345588517
0.8908908908908906,0.4651434300346081
0.9109109109109106,0.7366452903727458
0.9309309309309306,1.0024855671463808
0.9509509509509506,0.6253703452190651
0.9709709709709706,0.5164445026318946
0.9909909909909906,1.0383465810600945
1.0110110110110107,0.7965988665945835
1.0310310310310307,1.0347878115556504
1.0510510510510507,1.1282082452787592
1.0710710710710707,0.6895097305190685
1.0910910910910907,0.811426723379695
1.1111111111111107,1.1321158674990899
1.1311311311311307,0.9722208525474535
1.1511511511511507,1.3617114576098683
1.1711711711711708,1.0828041732147309
1.1911911911911908,1.2650794285103957
1.2112112112112108,1.3177264842715548
1.2312312312312308,0.6974421784605964
1.2512512512512508,0.7424811674345423
1.2712712712712708,1.4236820999241673
1.2912912912912908,1.1088202433653156
1.3113113113113108,1.3450236790162413
1.3313313313313309,0.8133715106961932
1.3513513513513509,0.913652184841126
1.3713713713713709,0.9642098042878895
1.391391391391391,0.9004597155012917
1.411411411411411,0.8494309570054226
1.431431431431431,1.4536947195008483
1.451451451451451,0.77034022219545
1.471471471471471,1.39365844139419
1.491491491491491,0.9597107701604439
1.511511511511511,0.813081794319457
1.531531531531531,1.0240263475660711
1.551551551551551,1.3364886131070608
1.571571571571571,0.7334506956006064
1.591591591591591,0.8659438112265107
1.611611611611611,0.6125265551578304
1.631631631631631,1.1529221728198236
1.651651651651651,0.8389541572248138
1.671671671671671,0.9230519796550145
1.691691691691691,0.7170268537008387
1.711711711711711,0.8989118827925996
1.7317317317317311,1.409367642428618
1.7517517517517511,1.164533522119614
1.7717717717717711,1.2954799299318078
1.7917917917917912,0.7466999886116598
1.8118118118118112,0.9636658482899725
1.8318318318318312,0.505214978953295
1.8518518518518512,0.95164615118234
1.8718718718718712,0.6804684590342267
1.8918918918918912,1.1216699330478948
1.9119119119119112,1.0714193288539373
1.9319319319319312,1.182782776200491
1.9519519519519513,1.4118270762385465
1.9719719719719713,0.4553071637132058
1.9919919919919913,0.4558636743603426
2.0120120120120113,0.4438293608909788
2.0320320320320313,1.1878177744358016
2.0520520520520513,0.8286635010157242
2.0720720720720713,0.9623788272197416
2.0920920920920913,0.5800767670117172
2.1121121121121114,0.42091279691834105
2.1321321321321314,0.5356867931630318
2.1521521521521514,0.9264097167212554
2.1721721721721714,0.8295330570387212
2.1921921921921914,0.37068695603249724
2.2122122122122114,0.33180388009910233
2.2322322322322314,0.6813908173936183
2.2522522522522515,0.7178304429840182
2.2722722722722715,0.5145868622586682
2.2922922922922915,1.0295622599166485
2.3123123123123115,0.8030168179751901
2.3323323323323315,0.9561974988784289
2.3523523523523515,0.9399997984162429
2.3723723723723715,1.0492493343548643
2.3923923923923915,0.26826191260977517
2.4124124124124116,1.136651127731938
2.4324324324324316,0.31894736229572584
2.4524524524524516,0.5531470739310506
2.4724724724724716,0.6797896048329116
2.4924924924924916,0.6756629341615336
2.5125125125125116,0.13573097396812395
2.5325325325325316,0.8407631770545357
2.5525525525525516,0.552106780496429
2.5725725725725717,0.9427525464258402
2.5925925925925917,0.6644066400009263
2.6126126126126117,0.4747318111888448
2.6326326326326317,0.03738153905420777
