x,y
-10.0,-0.4258342790226674
-9.97997997997998,-1.2872088549327079
-9.95995995995996,-1.1772957077916697
-9.93993993993994,-0.5958812170031208
-9.91991991991992,-0.5300460404971759
-9.8998998998999,-0.12833397268791089
-9.87987987987988,-0.32594371111741005
-9.85985985985986,-0.7822605313032212
-9.83983983983984,-0.43739215059045095
-9.81981981981982,0.16014666304592062
-9.7997997997998,1.1416524590104993
-9.77977977977978,0.8933690567311783
-9.75975975975976,-0.07944670381847074
-9.73973973973974,-0.9970663150557779
-9.71971971971972,0.5288586636940228
-9.6996996996997,-0.2763257180654498
-9.67967967967968,-0.6748067764441225
-9.65965965965966,0.3277963219239518
-9.63963963963964,0.07926024305895801
-9.61961961961962,-0.6851442847906025
-9.5995995995996,0.57066494976837
-9.57957957957958,-0.19201407844737367
-9.55955955955956,0.6285558160182191
-9.53953953953954,0.4307987953960703
-9.51951951951952,0.3962488571595671
-9.4994994994995,0.407173407209794
-9.47947947947948,1.2047616193062498
-9.45945945945946,0.67651229867268
-9.43943943943944,-0.8147147850189514
-9.41941941941942,0.6037709486332155
-9.3993993993994,0.5004200432693799
-9.37937937937938,0.5861584232094486
-9.35935935935936,0.7461220427688409
-9.33933933933934,-1.1458878930468879
-9.31931931931932,-0.08981347212317836
-9.2992992992993,0.10890202973521046
-9.27927927927928,0.2267345288784497
-9.25925925925926,0.6193187976105681
-9.23923923923924,1.5929436474141854
-9.21921921921922,0.5315929617909411
-9.1991991991992,1.5231245061117131
-9.17917917917918,2.209808779333666
-9.15915915915916,1.497892657592541
-9.13913913913914,0.8635993673063636
-9.11911911911912,2.41218115434679
-9.0990990990991,1.5409545593962697
-9.07907907907908,1.7004023640296966
-9.05905905905906,0.9838825397103207
-9.03903903903904,0.8702386941899168
-9.01901901901902,1.793144582634408
-8.998998998999,1.7806911926898956
-8.97897897897898,1.9227813965241338
-8.95895895895896,1.4796189938656827
-8.93893893893894,1.3672780295541676
-8.91891891891892,1.945788468238925
-8.8988988988989,2.0394329649511262
-8.87887887887888,2.3165828340689885
-8.85885885885886,1.2653016318221977
-8.83883883883884,1.3164765781294183
-8.81881881881882,0.6805662826097625
-8.7987987987988,0.7294788908713251
-8.77877877877878,1.65778619834414
-8.75875875875876,1.6807103417793479
-8.73873873873874,1.8968029745545085
-8.71871871871872,1.2230688188874779
-8.6986986986987,1.4119262508854695
-8.67867867867868,0.5730414843878433
-8.65865865865866,1.1417187409612048
-8.63863863863864,1.943801974248256
-8.618618618618619,1.0634790393035103
-8.598598598598599,1.0774794964630126
-8.578578578578579,1.5922001443668514
-8.558558558558559,-0.038275459704935566
-8.538538538538539,0.9743362637934975
-8.518518518518519,0.10492245064189176
-8.498498498498499,0.11242181091886383
-8.478478478478479,-0.7782694807493147
-8.458458458458459,-0.04069649572814657
-8.438438438438439,0.008855185586802594
-8.418418418418419,-0.03453243901516426
-8.398398398398399,0.8677511814488984
-8.378378378378379,0.44778317958792274
-8.358358358358359,-0.8019219759696607
-8.338338338338339,-0.12254944966001324
-8.318318318318319,-1.0152658471170728
-8.298298298298299,-0.08789293867483575
-8.278278278278279,-0.2692998427077919
-8.258258258258259,0.8712882304009565
-8.238238238238239,-0.2513284887711841
-8.218218218218219,-0.297081766644066
-8.198198198198199,0.3627291286924832
-8.178178178178179,0.012575799761564421
-8.158158158158159,0.061107077387811515
-8.138138138138139,0.3563482274276502
-8.118118118118119,-1.3338470072296351
-8.098098098098099,-1.703993855492804
-8.078078078078079,-2.1237546964125955
-8.058058058058059,-1.7734270465643909
-8.038038038038039,-0.5367180358458984
-8.018018018018019,-0.2841735293109474
-7.997997997997998,-1.465791368784177
-7.977977977977978,-1.1607988090743098
-7.957957957957958,-0.8761220756873773
-7.937937937937938,-0.42661590738539157
-7.917917917917918,0.08054595579487306
-7.897897897897898,-1.288553605966353
-7.877877877877878,-0.24896917420385611
-7.857857857857858,-0.508739905801974
-7.837837837837838,-0.7466379259841178
-7.817817817817818,0.5246260642156654
-7.797797797797798,-1.0286326092610243
-7.777777777777778,-0.5437526662288337
-7.757757757757758,-0.6578352802682501
-7.737737737737738,-1.5444389378701353
-7.717717717717718,-0.9021004784290597
-7.697697697697698,-0.27396350230191957
-7.677677677677678,0.24554238610688117
-7.657657657657658,-0.06949403644914146
-7.637637637637638,-0.7210541616151356
-7.617617617617618,-0.7681138630264455
-7.597597597597598,-0.4582347611669878
-7.5775775775775776,0.22128213959540066
-7.5575575575575575,0.8844236742950335
-7.5375375375375375,0.07561328537840953
-7.5175175175175175,0.2326358031593973
-7.4974974974974975,-0.8836270808053385
-7.4774774774774775,-0.26733360972777026
-7.4574574574574575,0.37882844346841554
-7.4374374374374375,-0.943787674758069
-7.4174174174174174,-0.5230929102276889
-7.397397397397397,0.4083031340887996
-7.377377377377377,-0.8822509799298158
-7.357357357357357,-1.435495496089949
-7.337337337337337,-0.2543813975725038
-7.317317317317317,-0.9017722856849693
-7.297297297297297,0.16141599401201934
-7.277277277277277,0.0010829247864944103
-7.257257257257257,0.45481290822291165
-7.237237237237237,-0.7986465885319662
-7.217217217217217,-0.6546300285500382
-7.197197197197197,-0.6083047551663474
-7.177177177177177,0.3189024516016768
-7.157157157157157,-0.9147546564946876
-7.137137137137137,-0.014539121412691536
-7.117117117117117,-0.3282888924800377
-7.097097097097097,0.07371198557864062
-7.077077077077077,-0.04737144111740735
-7.057057057057057,0.14242226180352854
-7.037037037037037,0.5450803068306388
-7.017017017017017,0.9748842343480979
-6.996996996996997,0.9996098162367504
-6.976976976976977,0.4525408259158381
-6.956956956956957,-0.5745749169836216
-6.936936936936937,-0.1241037112857496
-6.916916916916917,0.12898339281483726
-6.896896896896897,-0.3593622227151809
-6.876876876876877,-0.30514177599974174
-6.856856856856857,-0.1143691715118414
-6.836836836836837,0.4455833070162702
-6.816816816816817,1.4067151888868237
-6.796796796796797,1.218253970130613
-6.776776776776776,0.5249261945197263
-6.756756756756756,0.12208752397301453
-6.736736736736736,1.1647301299093376
-6.716716716716716,1.2400656816169786
-6.696696696696696,0.8603472029542062
-6.676676676676676,1.5547424889547339
-6.656656656656656,1.1540399680916016
-6.636636636636636,2.544307183599655
-6.616616616616616,1.5793464035694407
-6.596596596596596,1.8724650637239573
-6.576576576576576,0.8894280045774339
-6.556556556556556,0.12088979246403864
-6.536536536536536,0.9895145232328836
-6.516516516516516,1.5974177679543502
-6.496496496496496,0.6707523045945454
-6.476476476476476,1.2589232111362223
-6.456456456456456,1.5325353923236062
-6.436436436436436,1.3015542472905102
-6.416416416416416,2.284006226494123
-6.396396396396396,1.3657096222746028
-6.376376376376376,1.8238492311536576
-6.356356356356356,1.981104176793619
-6.336336336336336,1.8453335248994485
-6.316316316316316,0.22504909854908112
-6.296296296296296,0.421735805846064
-6.276276276276276,-0.6828316985873953
-6.256256256256256,-0.6576857233858551
-6.236236236236236,-0.5795643524190554
-6.216216216216216,-1.3562965446254718
-6.196196196196196,-0.07012834289567293
-6.176176176176176,0.43410405668274243
-6.156156156156156,0.5039534850685109
-6.136136136136136,0.6930574265099119
-6.116116116116116,0.87696711085928
-6.096096096096096,1.142862551508442
-6.076076076076076,1.3172321943845202
-6.056056056056056,0.11356935701151982
-6.036036036036036,1.0744186868825154
-6.016016016016016,0.6048280591908822
-5.995995995995996,0.39609023177082237
-5.975975975975976,0.7655181483544728
-5.955955955955956,0.7075552369603753
-5.935935935935936,-0.8535122325402335
-5.915915915915916,0.3056009686103035
-5.895895895895896,0.7142305945636017
