x,y_noise,y_true
-10.0,1.8043823458810324,0.5440211108893698
-9.97997997997998,1.4828694823286224,0.5271149856654235
-9.95995995995996,1.088966757440705,0.5099975991781288
-9.93993993993994,1.6127117332508605,0.49267581186741427
-9.91991991991992,1.0525323828271576,0.4751565660945675
-9.8998998998999,0.9121762395676423,0.4574468833598221
-9.87987987987988,1.0744772662599047,0.4395538614882252
-9.85985985985986,0.7257715449066227,0.42148467178491617
-9.83983983983984,0.6494829475745973,0.4032465561609546
-9.81981981981982,0.7531671519546098,0.38484682423085087
-9.7997997997998,1.0337397419788066,0.36629285038296144
-9.77977977977978,0.8781005029808759,0.34759207082392407
-9.75975975975976,0.7365715556984853,0.32875198059831656
-9.73973973973974,0.940987731304558,0.30978013058473447
-9.71971971971972,0.41116058662513066,0.290684124469491
-9.6996996996997,0.37571018005239953,0.2714716156991518
-9.67967967967968,0.3585772557497504,0.2521503044131273
-9.65965965965966,-0.19717242449566239,0.23272793435755038
-9.63963963963964,-0.3335055110233991,0.21321228978167736
-9.61961961961962,-0.06879188983577578,0.19361119231805574
-9.5995995995996,-0.36460907854168545,0.17393249784770917
-9.57957957957958,-0.061030043276474294,0.1541840933515961
-9.55955955955956,-0.08836279971984495,0.13437389374960387
-9.53953953953954,-0.04715125137784859,0.11450983872834533
-9.51951951951952,0.21859483479087816,0.09459988955902907
-9.4994994994995,0.1759982380023103,0.07465202590667903
-9.47947947947948,0.21014678658509559,0.054674242631982
-9.45945945945946,-0.016260226292755565,0.03467454658704477
-9.43943943943944,0.26952859797481327,0.01466095340634547
-9.41941941941942,0.3701033763069111,-0.005358515705835088
-9.3993993993994,0.334670617262393,-0.025375837190214367
-9.37937937937938,0.35438494262367953,-0.04538298834825287
-9.35935935935936,-0.1358256228969139,-0.065371950557554
-9.33933933933934,-0.2268791218497645,-0.08533471248563014
-9.31931931931932,-0.14445814592108885,-0.10526327330074717
-9.2992992992993,-0.1284627505453427,-0.12514964587856028
-9.27927927927928,-0.00124679272137454,-0.14498586000325614
-9.25925925925926,0.12203389938523243,-0.16476396556191822
-9.23923923923924,0.6315461213675775,-0.18447603573083518
-9.21921921921922,0.21305245127558867,-0.20411417015247532
-9.1991991991992,0.3943509249546102,-0.22367049810185347
-9.17917917917918,0.10530980251837735,-0.24313718164102177
-9.15915915915916,-0.5144453681624538,-0.26250641876041964
-9.13913913913914,-0.03804681024633669,-0.2817704465058241
-9.11911911911912,-0.07490657911572804,-0.3009215440896474
-9.0990990990991,-0.05598344704073338,-0.31995203598533445
-9.07907907907908,-0.4031965837592995,-0.3388542950036203
-9.05905905905906,-0.06242200424904265,-0.3576207453494149
-9.03903903903904,-0.2454615324969768,-0.3762438656580892
-9.01901901901902,-0.40023897172779366,-0.3947161920099465
-8.998998998999,-0.6969396089088536,-0.41303032092167075
-8.97897897897898,-0.1353594859702011,-0.431178912313552
-8.95895895895896,-0.6242522952429452,-0.44915469245130146
-8.93893893893894,-0.7279166170113981,-0.466950456861275
-8.91891891891892,0.28100252546362425,-0.484559073217939
-8.8988988988989,0.18323726086431535,-0.5019734842024189
-8.87887887887888,-0.1528283404630701,-0.5191867103309872
-8.85885885885886,0.2408502264543687,-0.5361918527523549
-8.83883883883884,0.3442139494914712,-0.5529820960126477
-8.81881881881882,0.06169691142834499,-0.5695507107869562
-8.7987987987988,-0.10893142878311834,-0.5858910565763678
-8.77877877877878,-0.5332869633842022,-0.6019965843693973
-8.75875875875876,-0.5331468842022868,-0.6178608392667517
-8.73873873873874,-0.19229941236123932,-0.6334774630683744
-8.71871871871872,-0.3262133877093739,-0.6488401968217344
-8.6986986986987,-0.5832664031384318,-0.6639428833303387
-8.67867867867868,-1.1768258537831127,-0.6787794696214611
-8.65865865865866,-1.358889407635408,-0.6933440093721002
-8.63863863863864,-0.9623875137507569,-0.7076306652921932
-8.618618618618619,-0.8136055271641727,-0.7216337114641305
-8.598598598598599,-0.1934104503168893,-0.7353475356376338
-8.578578578578579,-0.15854859213455197,-0.7487666414790775
-8.558558558558559,-1.0732826971875105,-0.7618856507743523
-8.538538538538539,-0.42031911659839855,-0.7746993055843884
-8.518518518518519,-0.3398743435240581,-0.7872024703524724
-8.498498498498499,-0.27748420695943876,-0.7993901339625163
-8.478478478478479,-0.11260280423588565,-0.8112574117474525
-8.458458458458459,0.559240561685232,-0.8227995474469475
-8.438438438438439,0.15759148537703693,-0.8340119151136544
-8.418418418418419,-0.15706961846674827,-0.844890020967235
-8.398398398398399,0.07612840941020949,-0.8554295051954133
-8.378378378378379,-0.6000263517801202,-0.8656261437013343
-8.358358358358359,-0.47618454096104745,-0.8754758497965313
-8.338338338338339,-0.4026335251985776,-0.8849746758388201
-8.318318318318319,-0.5970652152176272,-0.8941188148144662
-8.298298298298299,-0.8155405039819764,-0.9029046018639898
-8.278278278278279,-0.6037949182541135,-0.9113285157509965
-8.258258258258259,-0.8098355072871806,-0.9193871802734458
-8.238238238238239,-1.1966675845001613,-0.9270773656167921
-8.218218218218219,-0.5829634464933017,-0.9343959896484549
-8.198198198198199,-0.7011903731038234,-0.9413401191531
-8.178178178178179,-0.6411329026077126,-0.9479069710082361
-8.158158158158159,-1.0918960927340542,-0.954093913299657
-8.138138138138139,-1.295132149332328,-0.9598984663762802
-8.118118118118119,-1.0316130191852613,-0.9653183038439612
-8.098098098098099,-1.3918875549680843,-0.9703512534978839
-8.078078078078079,-0.4988715844153053,-0.9749952981931534
-8.058058058058059,-1.1565799119255493,-0.9792485766532438
-8.038038038038039,-1.2718099362990505,-0.9831093842159745
-8.018018018018019,-1.1936974792169215,-0.9865761735167184
-7.997997997997998,-1.513185451297567,-0.9896475551085667
-7.977977977977978,-1.4909642626361301,-0.9923222980192021
-7.957957957957958,-1.6266685809456956,-0.9945993302442578
-7.937937937937938,-1.4960330466671636,-0.9964777391769638
-7.917917917917918,-1.3377235040948567,-0.9979567719739082
-7.897897897897898,-1.2684364091697882,-0.9990358358567683
-7.877877877877878,-1.1939439365571334,-0.9997144983498878
-7.857857857857858,-0.8057529963710586,-0.9999924874536094
-7.837837837837838,-0.8038671000515674,-0.9998696917532874
-7.817817817817818,-1.0334977373192775,-0.9993461604639423
-7.797797797797798,-0.3022190025336271,-0.9984221034105357
-7.777777777777778,-0.21617752594032913,-0.9970978909438748
-7.757757757757758,-0.5392121670400055,-0.9953740537921808
-7.737737737737738,-0.9417605205789331,-0.993251282848379
-7.717717717717718,-1.2276949666717605,-0.9907304288931978
-7.697697697697698,-0.7996760677684348,-0.9878125022541857
-7.677677677677678,-1.521974331805628,-0.9844986724007847
-7.657657657657658,-1.7988086009638324,-0.9807902674756208
-7.637637637637638,-1.8366551043872803,-0.9766887737622012
-7.617617617617618,-1.5009551208734373,-0.9721958350892294
-7.597597597597598,-1.2953339768460534,-0.9673132521717789
-7.5775775775775776,-1.40614673366303,-0.9620429818895888
-7.5575575575575575,-1.2534134680020235,-0.9563871365027696
-7.5375375375375375,-0.9946244038331287,-0.9503479828052361
-7.5175175175175175,-0.8162956084297228,-0.9439279412162028
-7.4974974974974975,-1.769144630823555,-0.9371295848101103
-7.4774774774774775,-1.189664739696801,-0.9299556382853682
-7.4574574574574575,-0.961336766150343,-0.9224089768723288
-7.4374374374374375,-1.5068522595919156,-0.9144926251809302
-7.4174174174174174,-1.4729394982950574,-0.9062097559884696
-7.397397397397397,-1.0286825641727355,-0.8975636889679922
-7.377377377377377,-1.1055811400532112,-0.8885578893578074
-7.357357357357357,-0.8809594297418362,-0.8791959665726632
